,Unnamed: 0,radio,lon,lat,range,TowerID,Address
572,572,UMTS,77.441025,23.212051000000002,1000,40493-903-1527496,"E-6 ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
573,573,UMTS,77.388381958008,23.227157592773,1000,40493-903-1528286,"Police Radio Colony ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
574,574,UMTS,77.40211486816399,23.258743286132997,1000,40493-903-1511858,"Azad Market ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
575,575,UMTS,77.414474487305,23.231277465820003,1000,40493-903-1520901,"Link Road 1 ,Nishat Colony ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
576,576,UMTS,77.370529,23.263320999999998,1000,40493-903-1512519,"Khanugaon ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
577,577,UMTS,77.41722106933601,23.202438354492003,1000,40493-903-1516851,"Amaltas Phase 1 ,Kolar ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
578,578,UMTS,77.410354614258,23.163986206055004,1000,40493-903-967321,"Kolar ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
579,579,UMTS,77.42820739746101,23.198318481444996,1000,40493-903-1516737,"Shahpura Sector A & B ,Kolar ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
580,580,UMTS,77.385635,23.259271,1000,40493-903-1516787,"VIP road ,Nakkar Khana ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
581,581,UMTS,77.455673217773,23.185958862305004,1000,40493-903-38141,"Kunjan Nagar Phase 2 ,Hoshangabad Road ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
582,582,UMTS,77.436447143555,23.304061889648,1000,40493-903-1511050,"Vidhata Multi Speciality Hospital ,Bhopal Sanchi Road ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462010 ,India ,in"
583,583,UMTS,77.429580688477,23.232650756835998,1000,40493-903-1515664,"DB City Mall ,DB Mall Square ,Maharana Pratap Nagar ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
584,584,UMTS,77.360916137695,23.304061889648,1000,40493-903-1543479,"Rajiv Gandhi Proudyogiki Vishwavidyalaya ,Aero City Road ,Bairagarh ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
585,585,UMTS,77.44095899999998,23.231474,1000,40493-903-1534248,"Kasturba Nagar ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
586,586,UMTS,77.46666,23.262404999999998,1000,40493-903-1530940,"Indripuri ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
587,587,UMTS,77.463912963867,23.258743286132997,1000,40493-903-1536805,"Indripuri ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
588,588,UMTS,77.42820739746101,23.170852661132997,1000,40493-903-1528484,"Kolar ,Salaiya Village ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462042 ,India ,in"
589,589,UMTS,77.422714233398,23.283462524414002,1000,40493-903-1534396,"Dwarka Nagar ,Nishatpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
590,590,UMTS,77.403488,23.288956,1000,40493-903-1534374,"Bhopal Mandi ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
591,591,UMTS,77.39112854003899,23.218917846680004,1000,40493-903-1535265,"Kotra Sultanabad ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
592,592,UMTS,77.452926635742,23.313674926757997,1000,40493-903-1532096,"Bhopal Sanchi Road ,Sukhisevineya ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462038 ,India ,in"
593,593,UMTS,77.40623474121101,23.282089233398,1000,40493-903-1543359,"New Bhanpur Bridge Road ,Arif Nagar ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
594,594,UMTS,77.43804899999998,23.233566,1000,40493-903-1534252,"Sector B ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
595,595,UMTS,77.42546081543,23.191452026367003,1000,40493-903-1537555,"TRILANGA ,Kolar ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
596,596,UMTS,77.414474487305,23.302688598632997,1000,40493-903-1534404,"Murli Nagar ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
597,597,UMTS,77.432327270508,23.297195434570003,1000,40493-903-1543399,"Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
598,598,UMTS,77.435989,23.228073000000002,1000,40493-903-1530775,"Zone-II ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
599,599,UMTS,77.44180300000002,23.217407,1000,40493-903-1530274,"Habibganj ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
600,600,UMTS,77.436643,23.232454999999998,1000,40493-903-1545340,"GRP Colony ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
601,601,UMTS,77.418594,23.193855,1000,40493-903-1545521,"Shahpura ,Kolar ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
602,602,UMTS,77.40211500000002,23.240204000000002,1000,40493-903-1543910,"Governer's House ,Subhash Yadav Marg ,45 Bunglows ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
603,603,UMTS,77.41539,23.242264000000002,1000,40493-903-1544232,"Arera Hills ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
604,604,UMTS,77.450181,23.292618,3205,40493-903-1545371,"Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
605,605,UMTS,77.438278,23.228531,1000,40493-903-1545280,"GRP Colony ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
606,606,UMTS,77.413788,23.26767000000001,1000,40493-903-1543851,"Bhopal Junction ,Bhopal Sanchi Road ,Kainchi Chola ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
607,607,UMTS,77.404861450195,23.301315307617003,1000,40493-903-1545431,"Braj Colony ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
608,608,UMTS,77.39112854003899,23.216171264648,1000,40493-903-1545761,"Government Quarters ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
609,609,UMTS,77.474899291992,23.260116577148,1000,40493-903-1545679,"Sonagiri ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
610,610,UMTS,77.40211486816399,23.231277465820003,1000,40493-903-1545440,"Sunhari Bagh ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
611,611,UMTS,77.40348815918,23.302688598632997,1000,40493-903-1545429,"Bhopal Bypass ,Elixir Garden ,Bairagarh ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
612,612,UMTS,77.455674,23.297195000000002,1732,40493-903-1545939,"Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
613,613,UMTS,77.470779418945,23.249130249023,1000,40493-903-1545352,"Sonagiri ,BHEL Township ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
614,614,UMTS,77.35405,23.272476,1000,40493-903-1545601,"Bairagarh ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
615,615,UMTS,77.436172,23.242264000000002,1000,40493-903-1545739,"Kasturba Nagar ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
616,616,UMTS,77.421340942383,23.225784301757997,1000,40493-903-1545671,"Jai Bhim Nagar ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
617,617,UMTS,77.33619689941399,23.328781127930004,1000,40493-903-1528406,"NH46 ,Bairagarh ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
618,618,UMTS,77.430953979492,23.203811645507997,1000,40493-903-1509597,"Campion School ,bharat nagar road ,SHAHPURA VILLAGE ,Kolar ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
619,619,UMTS,77.326583862305,23.298568725585998,1000,40493-903-1509547,"Bairagarh ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
620,620,UMTS,77.432785,23.213882,1000,40493-903-1520360,"E-4 ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
621,621,UMTS,77.40348815918,23.227157592773,1000,40493-903-1511862,"Tulsi Nagar ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
622,622,UMTS,77.361374,23.280716,1000,40493-903-1515704,"Bairagarh ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
623,623,UMTS,77.444687,23.203125,1000,40493-903-1517008,"Narayan Nagar ,Hoshangabad Road ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
624,624,UMTS,77.38014221191399,23.260116577148,1000,40493-903-1511190,"VIP road ,Nakkar Khana ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
625,625,UMTS,77.390431,23.231279999999998,1000,40493-903-1528284,"North TT Nagar ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
626,626,UMTS,77.343063354492,23.279342651367003,1000,40493-903-1514375,"Bairagarh ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
627,627,UMTS,77.42408752441399,23.187332153320003,1000,40493-903-1528335,"Shahpura ,Kolar ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
628,628,UMTS,77.432671,23.217888000000002,1000,40493-903-967312,"E-1 ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
629,629,UMTS,77.432327270508,23.185958862305004,1000,40493-903-1537295,"Anamika Nagar ,Kolar ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
630,630,UMTS,77.31834411621101,23.268356323242003,1000,40493-903-1535805,"Bairagarh ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
631,631,UMTS,77.399368286133,23.255996704102,1000,40493-903-1534565,"Ibrahimpura ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
632,632,UMTS,77.43507385253899,23.298568725585998,1000,40493-903-1534395,"Ayodhya Bypass Road ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
633,633,UMTS,77.407608032227,23.294448852539002,1000,40493-903-1534406,"Viswakarma Nagar ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
634,634,UMTS,77.399766,23.246873,1111,40493-903-1533176,"Civil Lines ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
635,635,UMTS,77.369156,23.278427,1000,40493-903-1537186,"Bairagarh ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
636,636,UMTS,77.443438,23.216421,1000,40493-903-1530275,"Habibganj ,BHEL Township ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
637,637,UMTS,77.43507385253899,23.198318481444996,1000,40493-903-1537315,"Bharat Nagar ,Hoshangabad Road ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
638,638,UMTS,77.41722106933601,23.184585571289002,1000,40493-903-1537294,"Shalimar Garden ,Kolar ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
639,639,UMTS,77.376022338867,23.301315307617003,1000,40493-903-1531835,"Bhopal Bypass ,Elixir Garden ,Bairagarh ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
640,640,UMTS,77.44207800000002,23.21521,1000,40493-903-1530277,"Durga Nagar Slums ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
641,641,UMTS,77.388381958008,23.228530883789002,1000,40493-903-1545559,"Police Radio Colony ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
642,642,UMTS,77.402056,23.232732000000002,1000,40493-903-1545550,"Link Road 1 ,Nishat Colony ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
643,643,UMTS,77.354049682617,23.273849487305004,1000,40493-903-1545599,"Bairagarh ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
644,644,UMTS,77.42546081543,23.251876831055004,1000,40493-903-1545320,"Morarji Nagar ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
645,645,UMTS,77.404312,23.233749,1000,40493-903-1545551,"Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
646,646,UMTS,77.396621704102,23.218917846680004,1000,40493-903-1545561,"Kotra Sultanabad ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
647,647,UMTS,77.39387512207,23.213424682617003,1000,40493-903-1545759,"D Sector -Vaishali Nagar ,Kolar ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
648,648,UMTS,77.457047,23.258743,1000,40493-903-1545370,"J K Road ,Sector E ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
649,649,UMTS,77.46666,23.261032,1000,40493-903-1545681,"Indripuri ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
650,650,UMTS,77.470779418945,23.247756958007997,1000,40493-903-1545350,"Sonagiri ,BHEL Township ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
651,651,UMTS,77.400741577148,23.235397338867003,1000,40493-903-1543909,"Lala Cake House ,8 ,New Market ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
652,652,UMTS,77.334823608398,23.290328979492003,1000,40493-903-1545609,"Bhopal Airport ,New Abbas Ali NAgar Road ,Bairagarh ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
653,653,UMTS,77.437134,23.25325,1000,40493-903-1545359,"Sonagiri ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
654,654,UMTS,77.39090300000002,23.226260999999997,1000,40493-903-1545750,"AG Colony ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
655,655,UMTS,77.369156,23.273163,1000,40493-903-1545699,"Bairagarh ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
656,656,UMTS,77.426491,23.211021,1000,40493-903-1545499,"1100 Quarters ,Kolar ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
657,657,UMTS,77.42443100000001,23.191451999999998,1000,40493-903-1544040,"TRILANGA ,Kolar ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
658,658,UMTS,77.43507385253899,23.187332153320003,1000,40493-903-1558691,"Anamika Nagar ,Hoshangabad Road ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
659,659,UMTS,77.39524841308601,23.210678100585998,1000,40493-903-1558878,"C Sector- Vaishali Nagar ,Kolar ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
660,660,UMTS,77.378768920898,23.213424682617003,1000,40493-903-1566267,"Kotra ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
661,661,UMTS,77.463912963867,23.180465698242003,1000,40493-903-1569049,"Shri Rameshwaram ,Hoshangabad Road ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
662,662,UMTS,77.463912963867,23.169479370117003,1000,40493-903-1546210,"Shri Rameshwaram ,Misrod ,Salaiya Village ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462046 ,India ,in"
663,663,UMTS,77.414474487305,23.169479370117003,1000,40493-903-1558859,"Kolar ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
664,664,UMTS,77.408981323242,23.293075561523,1000,40493-903-1546247,"Bhopal Mandi ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
665,665,UMTS,77.39524841308601,23.214797973632997,1000,40493-903-1565541,"Kotra Sultanabad ,Kolar ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
666,666,UMTS,77.35817,23.282776000000002,1000,40493-903-1558939,"Bairagarh ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
667,667,UMTS,77.46528599999998,23.269331,1000,40493-903-1547081,"Indripuri ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
668,668,UMTS,77.418594,23.183212,1000,40493-903-1565389,"Mandakini Colony ,Kolar ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
669,669,UMTS,77.414474487305,23.207931518555004,1000,40493-903-1558989,"Comfort Garden ,Kolar ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
670,670,UMTS,77.462311,23.260345,1000,40493-903-1565550,"Indripuri ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
671,671,UMTS,77.433014,23.236083999999998,1000,40493-903-1559030,"Maharana Pratap Nagar ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
672,672,UMTS,77.419967651367,23.279342651367003,1000,40493-903-1546228,"Dwarka Nagar ,Nishatpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
673,673,UMTS,77.42408752441399,23.213424682617003,1000,40493-903-1520850,"RBI Colony ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
674,674,UMTS,77.457962,23.25325,1000,40493-903-1516907,"Indripuri ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
675,675,UMTS,77.444686889648,23.183212280273,1000,40493-903-10381,"PALLAVI NAGAR ,Hoshangabad Road ,Salaiya Village ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462039 ,India ,in"
676,676,UMTS,77.39112854003899,23.210678100585998,1000,40493-903-24632,"Block-L ,Kolar ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
677,677,UMTS,77.434387,23.194198999999998,1000,40493-903-1509613,"GULMOHAR COLONY ,Hoshangabad Road ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
678,678,UMTS,77.422714233398,23.218917846680004,1000,40493-903-1514425,"Char Imli ,Kolar ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
679,679,UMTS,77.433700561523,23.190078735352,1000,40493-903-1511449,"SHAHPURA VILLAGE ,Kolar ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
680,680,UMTS,77.462539672852,23.260116577148,1000,40493-903-1522291,"Indripuri ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
681,681,UMTS,77.41996800000003,23.198776000000002,1000,40493-903-1516849,"C Sector ,Kolar ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
682,682,UMTS,77.432327270508,23.195571899414002,1000,40493-903-1509617,"SHAHPURA VILLAGE ,Kolar ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
683,683,UMTS,77.437134,23.229904,1000,40493-903-1530776,"GRP Colony ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
684,684,UMTS,77.367782592773,23.301315307617003,1000,40493-903-1531837,"Bhopal Bypass ,Elixir Garden ,Bairagarh ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
685,685,UMTS,77.436447143555,23.253250122070003,1000,40493-903-1535655,"Sonagiri ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
686,686,UMTS,77.433700561523,23.183212280273,1000,40493-903-1534556,"RAGHUNATH NAGAR ,Kolar ,Salaiya Village ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462039 ,India ,in"
687,687,UMTS,77.38426208496101,23.213424682617003,1000,40493-903-1531961,"Indian Institute of Forest Management ,Dr. Salim Ali Road ,Shyamla Hills ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
688,688,UMTS,77.44743347168,23.195571899414002,1000,40493-903-1531529,"Vidya Nagar ,Hoshangabad Road ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
689,689,UMTS,77.44606018066399,23.199691772460998,1000,40493-903-1534196,"Narayan Nagar ,Hoshangabad Road ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
690,690,UMTS,77.404861450195,23.294448852539002,1000,40493-903-1534405,"Viswakarma Nagar ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
691,691,UMTS,77.432327,23.233337,1000,40493-903-1532200,"Maharana Pratap Nagar ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
692,692,UMTS,77.429580688477,23.293075561523,1000,40493-903-1543400,"Bhopal Sanchi Road ,Navjivan Colony ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
693,693,UMTS,77.39524841308601,23.217544555664002,1000,40493-903-1531971,"Kotra Sultanabad ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
694,694,UMTS,77.439782,23.221076,1000,40493-903-1531845,"Habibganj Railway Station ,habibganj overbridge ,Habibganj ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
695,695,UMTS,77.367782592773,23.269729614257997,1000,40493-903-1534805,"VIP road ,Khanugaon ,Bairagarh ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
696,696,UMTS,77.462539672852,23.260116577148,1000,40493-903-1535654,"Indripuri ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
697,697,UMTS,77.433700561523,23.190078735352,1000,40493-903-1531979,"SHAHPURA VILLAGE ,Kolar ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
698,698,UMTS,77.374649047852,23.275222778320003,1000,40493-903-1533464,"Kollu Kheri ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
699,699,UMTS,77.463608,23.267899,1000,40493-903-1530939,"Indripuri ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
700,700,UMTS,77.43507385253899,23.227157592773,1000,40493-903-1535706,"Zone-II ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
701,701,UMTS,77.45018005371101,23.188705444335998,1000,40493-903-1534555,"Chinar Fortune City ,Hoshangabad Road ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
702,702,UMTS,77.388381958008,23.225784301757997,1000,40493-903-1535266,"Nirala Nagar ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
703,703,UMTS,77.43177800000002,23.230728,1000,40493-903-1532199,"Doctor Ambedkar Chowk ,Link Road 1 ,No 6 Locality ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
704,704,UMTS,77.454299926758,23.184585571289002,1000,40493-903-1545471,"Danish Nagar ,Hoshangabad Road ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
705,705,UMTS,77.417221,23.175659,1000,40493-903-1545539,"Banjari ,Kolar ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
706,706,UMTS,77.4342,23.206682999999998,1853,40493-903-1545279,"E-7 ,Hoshangabad Road ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
707,707,UMTS,77.397308,23.245697,1000,40493-903-1545439,"Professors Colony ,Ibrahimpura ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
708,708,UMTS,77.436447143555,23.221664428710998,1000,40493-903-1545570,"E-2 ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
709,709,UMTS,77.421799,23.2061,1000,40493-903-1545501,"Shahpura Lake ,Kolar Road ,CHUNA BHATTI ,Kolar ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
710,710,UMTS,77.43782,23.233475,1000,40493-903-1545281,"Sector B ,Bhopal ,Huzur Tahsil ,Bhopal ,Madhya Pradesh ,462001 ,India ,in"
